ACCT_NBR,CUST_ID,CANCEL_NO_CONTACT,IS_DIGITAL,ACCT_OPEN_DT
ACCT19060,ID18043,0,1,15792
ACCT9743,ID9195,0,1,15790
ACCT832,ID777,0,1,16763
ACCT4974,ID4642,0,1,15790
ACCT25463,ID24160,0,1,18235
ACCT24322,ID23084,0,1,15792
ACCT20488,ID19384,0,1,15792
ACCT23749,ID22545,0,1,15790
ACCT29459,ID27974,0,1,15792
ACCT26260,ID24910,0,1,15792
ACCT9524,ID8986,0,1,18235
ACCT17006,ID16118,0,1,15792
ACCT4205,ID3949,0,1,18235
ACCT24225,ID22991,0,1,18235
ACCT3878,ID3641,0,1,18235
ACCT23211,ID22023,0,1,18235
ACCT28174,ID26749,0,1,18235
ACCT17261,ID16366,0,1,15792
ACCT17016,ID16128,0,1,18234
ACCT16925,ID16039,0,1,15792
ACCT26840,ID25471,0,1,16762
ACCT5090,ID4758,0,1,16762
ACCT19849,ID18794,0,1,15790
ACCT27979,ID26557,0,1,15790
ACCT5799,ID5420,0,1,15790
ACCT25546,ID24235,0,1,15790
ACCT26758,ID25392,0,1,16762
ACCT9989,ID9425,0,1,16762
ACCT14924,ID14139,0,1,15792
ACCT17108,ID16216,0,1,15790
ACCT23741,ID22537,0,1,15790
ACCT20134,ID19064,0,1,16762
ACCT8275,ID7797,0,1,18234
ACCT11014,ID10409,0,1,16762
ACCT16858,ID15978,0,1,15792
ACCT22588,ID21423,0,1,15790
ACCT12849,ID12173,0,1,16763
ACCT29592,ID28105,0,1,18235
ACCT17035,ID16147,0,1,15790
ACCT30272,ID28748,0,1,15792
ACCT22068,ID20906,0,1,16762
ACCT8291,ID7813,0,1,15790
ACCT8196,ID7721,0,1,18235
ACCT11813,ID11182,0,1,18235
ACCT19347,ID18325,0,1,18235
ACCT22500,ID21335,0,1,18235
ACCT25894,ID24566,0,1,16763
ACCT2333,ID2211,0,1,18235
ACCT8591,ID8107,0,1,18235
ACCT3265,ID3057,0,1,16762
ACCT24475,ID23230,0,1,16763
ACCT21208,ID20078,0,1,18234
ACCT30288,ID28764,0,1,15790
ACCT25127,ID23838,0,1,15790
ACCT11381,ID10763,0,1,16762
ACCT7396,ID6959,0,1,15792
ACCT1869,ID1763,0,1,18235
ACCT1235,ID1163,0,1,16762
ACCT7437,ID6998,0,1,18234
ACCT25612,ID24300,0,1,18235
ACCT24046,ID22821,0,1,15792
ACCT15933,ID15113,0,1,15792
ACCT11057,ID10451,0,1,15790
ACCT3031,ID2877,0,1,15790
ACCT24067,ID22840,0,1,18235
ACCT21689,ID20542,0,1,18235
ACCT31051,ID29492,0,1,15792
ACCT18510,ID17539,0,1,16762
ACCT23729,ID22525,0,1,15792
ACCT29721,ID28215,0,1,16762
ACCT1263,ID1189,0,1,18236
ACCT6609,ID6215,0,1,15792
ACCT24716,ID23439,0,1,18235
ACCT4605,ID4334,0,1,15790
ACCT9098,ID8593,0,1,16762
ACCT15404,ID14597,0,1,15792
ACCT21186,ID20057,0,1,15792
ACCT11050,ID10445,0,1,18235
ACCT17233,ID16338,0,1,18235
ACCT22024,ID20862,0,1,16762
ACCT14936,ID14150,0,1,15792
ACCT8905,ID8415,0,1,15790
ACCT11705,ID11077,0,1,16763
ACCT9349,ID8832,0,1,16762
ACCT15014,ID14227,0,1,18235
ACCT11198,ID10586,0,1,15790
ACCT22272,ID21109,0,1,18235
ACCT7586,ID7142,0,1,18235
ACCT15247,ID14453,0,1,18234
ACCT10502,ID9916,0,1,15790
ACCT15443,ID14635,0,1,15792
ACCT22234,ID21071,0,1,18235
ACCT20459,ID19358,0,1,15792
ACCT14372,ID13614,0,1,16763
ACCT16085,ID15250,0,1,15790
ACCT4779,ID4450,0,1,16762
ACCT14917,ID14132,0,1,15790
ACCT11179,ID10569,0,1,16762
ACCT11570,ID10947,0,1,15792
ACCT20929,ID19814,0,1,16762
ACCT4752,ID4435,0,1,18235
ACCT14780,ID14003,0,1,18235
ACCT611,ID564,0,1,16762
ACCT14978,ID14192,0,1,16763
ACCT10184,ID9614,0,1,18234
ACCT14423,ID13663,0,1,16762
ACCT7864,ID7411,0,1,18235
ACCT29048,ID27579,0,1,16762
ACCT18634,ID17660,0,1,18235
ACCT31216,ID29646,0,1,18234
ACCT24599,ID23325,0,1,18234
ACCT16959,ID16072,0,1,16762
ACCT31091,ID29531,0,1,15790
ACCT27898,ID26477,0,1,15790
ACCT15046,ID14259,0,1,18234
ACCT28565,ID27111,0,1,15792
ACCT8504,ID8022,0,1,15792
ACCT22725,ID21553,0,1,15792
ACCT7894,ID7441,0,1,18235
ACCT2103,ID1989,0,1,16763
ACCT14679,ID13906,0,1,18235
ACCT7340,ID6907,0,1,16762
ACCT22674,ID21502,0,1,16762
ACCT16174,ID15339,0,1,18234
ACCT17537,ID16637,0,1,15790
ACCT22709,ID21537,0,1,15792
ACCT11430,ID10809,0,1,18235
ACCT15455,ID14647,0,1,16762
ACCT12368,ID11715,0,1,15790
ACCT13131,ID12444,1,1,15790
ACCT10107,ID9540,0,1,16762
ACCT19697,ID18651,0,1,15792
ACCT11762,ID11132,0,1,15790
ACCT30089,ID28572,0,1,15790
ACCT5744,ID5367,0,1,16762
ACCT21680,ID20533,0,1,16762
ACCT22371,ID21206,0,1,16762
ACCT8038,ID7568,0,1,16762
ACCT13057,ID12373,0,1,18235
ACCT20095,ID19026,0,1,18235
ACCT3614,ID3389,0,1,18235
ACCT26071,ID24731,0,1,16762
ACCT11390,ID10772,0,1,16763
ACCT24090,ID22861,0,1,18235
ACCT23132,ID21946,0,1,16762
ACCT10950,ID10348,0,1,15790
ACCT21849,ID20695,0,1,18235
ACCT25970,ID24634,0,1,16762
ACCT15571,ID14757,0,1,15790
ACCT6984,ID6581,0,1,16762
ACCT12170,ID11526,0,1,16763
ACCT3906,ID3668,0,1,16762
ACCT21779,ID20629,0,1,18235
ACCT1739,ID1633,0,1,16762
ACCT9782,ID9232,0,1,15792
ACCT21304,ID20169,0,1,15790
ACCT24521,ID23270,0,1,15792
ACCT17328,ID16432,0,1,18235
ACCT8241,ID7763,0,1,16762
ACCT20357,ID19265,0,1,18234
ACCT28683,ID27225,0,1,15792
ACCT14646,ID13873,0,1,18234
ACCT30054,ID28537,0,1,16762
ACCT19908,ID18852,0,1,18234
ACCT1927,ID1819,0,1,16762
ACCT289,ID270,0,1,15790
ACCT22115,ID20953,0,1,16762
ACCT25517,ID24207,0,1,15790
ACCT12534,ID11868,0,1,18235
ACCT12050,ID11410,0,1,16762
ACCT27182,ID25788,0,1,15792
ACCT25289,ID23991,0,1,18235
ACCT29025,ID27557,0,1,18235
ACCT18224,ID17266,0,1,16762
ACCT14920,ID14135,0,1,16762
ACCT2454,ID2332,0,1,18235
ACCT11490,ID10869,0,1,18235
ACCT7344,ID6911,0,1,18235
ACCT8200,ID7725,0,1,18235
ACCT26128,ID24788,0,1,18235
ACCT25931,ID24602,0,1,15790
ACCT21926,ID20768,0,1,16762
ACCT22714,ID21542,0,1,18234
ACCT8804,ID8315,0,1,16762
ACCT5851,ID5471,0,1,15790
ACCT3435,ID3219,0,1,15790
ACCT1728,ID1623,0,1,15792
ACCT11699,ID11071,0,1,18234
ACCT23267,ID22072,0,1,16762
ACCT29096,ID27627,0,1,18234
ACCT6172,ID5786,0,1,16762
ACCT13076,ID12391,0,1,18235
ACCT6265,ID5878,0,1,15790
ACCT23262,ID22067,0,1,16762
ACCT1823,ID1717,0,1,16762
ACCT4689,ID4374,0,1,18234
ACCT28581,ID27125,0,1,18235
ACCT14196,ID13451,0,1,15792
ACCT29439,ID27954,0,1,15792
ACCT24030,ID22805,0,1,16763
ACCT30062,ID28545,0,1,18235
ACCT11835,ID11204,0,1,15792
ACCT29146,ID27675,0,1,18234
ACCT8409,ID7928,0,1,15792
ACCT31371,ID29801,1,1,16762
ACCT2739,ID2603,0,1,16762
ACCT24996,ID23710,0,1,16762
ACCT1154,ID1082,0,1,16762
ACCT26538,ID25185,0,1,18234
ACCT18235,ID17277,0,1,18235
ACCT10569,ID9982,0,1,18235
ACCT30490,ID28952,0,1,15792
ACCT31315,ID29745,0,1,15792
ACCT25368,ID24065,0,1,15792
ACCT12088,ID11447,0,1,18235
ACCT7052,ID6647,0,1,15790
ACCT27820,ID26403,0,1,18235
ACCT30770,ID29229,0,1,15792
ACCT29159,ID27688,0,1,18235
ACCT3644,ID3417,0,1,18236
ACCT844,ID787,0,1,15790
ACCT15989,ID15158,0,1,15790
ACCT9296,ID8781,0,1,15792
ACCT8231,ID7756,0,1,15792
ACCT9219,ID8706,0,1,18235
ACCT15738,ID14918,0,1,16762
ACCT22129,ID20967,0,1,16762
ACCT11610,ID10987,0,1,18235
ACCT30853,ID29309,0,1,16762
ACCT30141,ID28619,0,1,15792
ACCT27418,ID26012,0,1,15790
ACCT23484,ID22282,0,1,16762
ACCT5880,ID5500,0,1,15790
ACCT6868,ID6472,0,1,18235
ACCT10880,ID10279,0,1,15790
ACCT5698,ID5323,0,1,15792
ACCT15183,ID14389,0,1,15792
ACCT24095,ID22866,0,1,16762
ACCT25619,ID24307,0,1,18235
ACCT16595,ID15738,0,1,16762
ACCT2888,ID2743,0,1,15790
ACCT13195,ID12507,0,1,16763
ACCT12724,ID12054,0,1,18235
ACCT28974,ID27508,0,1,15790
ACCT4433,ID4169,0,1,16762
ACCT4313,ID4056,0,1,18235
ACCT6258,ID5871,0,1,15790
ACCT3468,ID3250,0,1,15792
ACCT7699,ID7249,0,1,15792
ACCT26129,ID24789,0,1,18234
ACCT21498,ID20355,0,1,16762
ACCT16653,ID15787,0,1,15792
ACCT28214,ID26788,0,1,16763
ACCT29773,ID28266,0,1,18235
ACCT30351,ID28823,0,1,18235
ACCT27365,ID25959,0,1,15792
ACCT8883,ID8393,0,1,16762
ACCT13915,ID13184,0,1,15790
ACCT11877,ID11246,0,1,15790
ACCT15873,ID15053,0,1,15792
ACCT8499,ID8017,0,1,16763
ACCT21883,ID20727,0,1,16763
ACCT5200,ID4867,0,1,15790
ACCT8627,ID8143,0,1,15792
ACCT4305,ID4048,0,1,15790
ACCT17626,ID16722,0,1,16762
ACCT29977,ID28460,0,1,16762
ACCT23540,ID22338,0,1,16763
ACCT2931,ID2783,0,1,18235
ACCT17878,ID16966,0,1,18235
ACCT18434,ID17464,0,1,18235
ACCT8100,ID7627,0,1,15790
ACCT18902,ID17913,0,1,15792
ACCT888,ID828,0,1,15792
ACCT25873,ID24545,0,1,15790
ACCT13196,ID12508,0,1,18235
ACCT5105,ID4773,0,1,15790
ACCT28264,ID26828,0,1,18234
ACCT13917,ID13186,0,1,15792
ACCT3814,ID3578,0,1,18234
ACCT2478,ID2351,0,1,16762
ACCT3392,ID3177,0,1,15792
ACCT18729,ID17745,0,1,15790
ACCT22787,ID21609,0,1,18234
ACCT22979,ID21799,0,1,18235
ACCT15730,ID14910,0,1,18235
ACCT22846,ID21666,0,1,16762
ACCT15421,ID14613,0,1,16762
ACCT12889,ID12212,0,1,18235
ACCT4093,ID3839,0,1,15792
ACCT12790,ID12114,0,1,16762
ACCT26305,ID24953,0,1,18234
ACCT24585,ID23311,0,1,15792
ACCT12511,ID11848,0,1,15792
ACCT12374,ID11721,0,1,15790
ACCT20903,ID19788,0,1,18234
ACCT4581,ID4311,0,1,15790
ACCT9982,ID9418,0,1,15790
ACCT9843,ID9291,0,1,15790
ACCT7108,ID6702,0,1,18235
ACCT29223,ID27752,0,1,16762
ACCT8641,ID8156,0,1,15790
ACCT6725,ID6331,0,1,15792
ACCT7611,ID7165,0,1,15790
ACCT23093,ID21907,0,1,16762
ACCT24660,ID23384,0,1,16762
ACCT16629,ID15770,0,1,18234
ACCT17862,ID16950,0,1,16762
ACCT28455,ID27013,0,1,18235
ACCT3161,ID2959,0,1,16762
ACCT2926,ID2778,0,1,18234
ACCT790,ID736,0,1,15792
ACCT25761,ID24441,0,1,18236
ACCT17819,ID16907,0,1,18235
ACCT11905,ID11273,0,1,15790
ACCT3522,ID3299,0,1,15790
ACCT21083,ID19962,0,1,16762
ACCT20750,ID19638,0,1,16762
ACCT22347,ID21184,0,1,15790
ACCT13232,ID12532,0,1,15792
ACCT20616,ID19510,0,1,18235
ACCT30722,ID29181,0,1,16762
ACCT25710,ID24395,0,1,16762
ACCT25674,ID24360,0,1,15792
ACCT10903,ID10302,0,1,18234
ACCT23226,ID22037,0,1,15792
ACCT8102,ID7629,0,1,18236
ACCT16436,ID15589,0,1,15790
ACCT314,ID292,0,1,16762
ACCT22858,ID21678,0,1,15792
ACCT21248,ID20118,0,1,18235
ACCT21408,ID20268,0,1,15792
ACCT6470,ID6080,0,1,15792
ACCT4557,ID4287,0,1,16762
ACCT14765,ID13988,0,1,15790
ACCT23725,ID22521,0,1,18235
ACCT29899,ID28389,0,1,15790
ACCT2763,ID2627,0,1,15792
ACCT1966,ID1858,0,1,18236
ACCT17769,ID16859,1,1,16762
ACCT19516,ID18484,0,1,16763
ACCT15017,ID14230,0,1,18235
ACCT5974,ID5592,1,1,15792
ACCT11315,ID10702,0,1,15792
ACCT24107,ID22878,0,1,16762
ACCT4912,ID4582,0,1,15790
ACCT4739,ID4422,0,1,15792
ACCT15875,ID15055,0,1,16762
ACCT30526,ID28986,0,1,18235
ACCT27239,ID25845,0,1,16762
ACCT990,ID927,0,1,16762
ACCT194,ID186,0,1,16762
ACCT29873,ID28363,0,1,15790
ACCT460,ID426,0,1,15790
ACCT22697,ID21525,0,1,18235
ACCT11871,ID11240,0,1,18235
ACCT18443,ID17473,0,1,18234
ACCT6546,ID6153,0,1,18236
ACCT14569,ID13798,0,1,18235
ACCT4778,ID4449,0,1,18235
ACCT26588,ID25235,0,1,18235
ACCT1068,ID997,0,1,16763
ACCT17966,ID17034,0,1,16762
ACCT15756,ID14936,0,1,18235
ACCT3968,ID3725,0,1,16762
ACCT28184,ID26759,0,1,15790
ACCT5179,ID4846,0,1,18234
ACCT931,ID869,0,1,16762
ACCT2247,ID2128,0,1,18235
ACCT14355,ID13600,0,1,18235
ACCT19293,ID18271,0,1,15792
ACCT19157,ID18139,0,1,15790
ACCT5964,ID5582,0,1,15792
ACCT24523,ID23272,0,1,15790
ACCT17415,ID16519,0,1,18235
ACCT14712,ID13935,0,1,16762
ACCT23254,ID22060,0,1,15792
ACCT14906,ID14121,0,1,16762
ACCT18338,ID17373,0,1,18235
ACCT22170,ID21008,0,1,18235
ACCT25887,ID24559,0,1,18235
ACCT26371,ID25019,0,1,16762
ACCT14934,ID14148,0,1,18235
ACCT4699,ID4383,0,1,15790
ACCT25116,ID23827,0,1,16762
ACCT23461,ID22259,0,1,16762
ACCT29161,ID27690,0,1,16762
ACCT9954,ID9390,0,1,16762
ACCT11912,ID11280,0,1,18235
ACCT29524,ID28039,0,1,16762
ACCT30797,ID29254,0,1,15792
ACCT17864,ID16952,0,1,16762
ACCT24087,ID22858,0,1,16762
ACCT4415,ID4154,0,1,15792
ACCT22269,ID21106,0,1,16762
ACCT12341,ID11691,0,1,18235
ACCT30516,ID28976,0,1,16763
ACCT30424,ID28890,0,1,15792
ACCT19311,ID18289,0,1,15790
ACCT15132,ID14339,0,1,18235
ACCT3301,ID3089,0,1,16762
ACCT13286,ID12577,0,1,16762
ACCT18228,ID17270,0,1,15792
ACCT7198,ID6770,0,1,16762
ACCT1240,ID1168,0,1,16762
ACCT11168,ID10558,0,1,18234
ACCT19761,ID18708,0,1,16762
ACCT17100,ID16208,0,1,15792
ACCT5471,ID5108,0,1,15790
ACCT27237,ID25843,0,1,16762
ACCT8494,ID8012,0,1,15790
ACCT13041,ID12357,0,1,16762
ACCT7005,ID6601,0,1,16762
ACCT16552,ID15700,0,1,15792
ACCT11913,ID11281,0,1,16763
ACCT29168,ID27697,0,1,15790
ACCT2420,ID2298,0,1,18235
ACCT19175,ID18157,0,1,15790
ACCT31013,ID29456,0,1,18235
ACCT4925,ID4595,1,1,15790
ACCT15837,ID15017,0,1,18235
ACCT21515,ID20371,0,1,15792
ACCT16025,ID15191,0,1,16763
ACCT18094,ID17142,0,1,15792
ACCT18164,ID17208,0,1,18235
ACCT18225,ID17267,0,1,18235
ACCT29765,ID28258,0,1,15790
ACCT6871,ID6475,0,1,15790
ACCT14135,ID13393,0,1,15790
ACCT9778,ID9228,0,1,16762
ACCT20360,ID19268,0,1,15792
ACCT22421,ID21256,0,1,18234
ACCT13111,ID12424,0,1,18234
ACCT8400,ID7919,0,1,18235
ACCT1838,ID1732,0,1,18235
ACCT18073,ID17121,0,1,16762
ACCT18146,ID17190,0,1,15790
ACCT4311,ID4054,0,1,18235
ACCT4603,ID4332,0,1,15792
ACCT20559,ID19453,0,1,15792
ACCT23127,ID21941,0,1,15792
ACCT22274,ID21111,0,1,15792
ACCT6618,ID6224,0,1,15790
ACCT29493,ID28008,0,1,15792
ACCT22026,ID20864,0,1,15792
ACCT19475,ID18445,0,1,16762
ACCT21411,ID20271,0,1,15790
ACCT23887,ID22677,0,1,16762
ACCT9118,ID8612,0,1,18234
ACCT23734,ID22530,0,1,18234
ACCT10722,ID10133,0,1,18235
ACCT8564,ID8080,0,1,18235
ACCT17397,ID16501,0,1,16762
ACCT13329,ID12619,0,1,15790
ACCT19838,ID18783,0,1,16762
ACCT10823,ID10226,0,1,15790
ACCT5856,ID5476,0,1,15792
ACCT6817,ID6422,0,1,18234
ACCT26602,ID25246,0,1,16762
ACCT20520,ID19415,0,1,16763
ACCT7471,ID7032,0,1,18234
ACCT300,ID278,0,1,15790
ACCT3986,ID3743,0,1,16762
ACCT65,ID61,0,1,16762
ACCT6640,ID6246,0,1,18235
ACCT5160,ID4827,0,1,16762
ACCT20472,ID19370,0,1,16762
ACCT12117,ID11475,0,1,16762
ACCT27054,ID25668,0,1,15792
ACCT22471,ID21306,0,1,18235
ACCT26884,ID25511,0,1,15790
ACCT5399,ID5036,0,1,15792
ACCT19427,ID18403,0,1,16762
ACCT15351,ID14548,0,1,18235
ACCT18931,ID17928,0,1,18235
ACCT4121,ID3865,0,1,16763
ACCT1881,ID1774,0,1,15790
ACCT15713,ID14895,0,1,18234
ACCT25782,ID24462,0,1,16762
ACCT1740,ID1634,0,1,18235
ACCT28466,ID27020,0,1,16762
ACCT5838,ID5458,0,1,18234
ACCT27665,ID26249,0,1,15792
ACCT13186,ID12498,0,1,15790
ACCT20057,ID18990,0,1,15790
ACCT23529,ID22327,0,1,18235
ACCT6870,ID6474,0,1,18234
ACCT30285,ID28761,0,1,15792
ACCT5510,ID5143,0,1,15792
ACCT11737,ID11109,0,1,16762
ACCT14307,ID13558,0,1,15790
ACCT998,ID935,0,1,18235
ACCT17670,ID16762,0,1,18235
ACCT10555,ID9968,0,1,18235
ACCT10998,ID10393,0,1,15792
ACCT2004,ID1893,0,1,18235
ACCT29376,ID27902,0,1,18235
ACCT16227,ID15392,0,1,18235
ACCT588,ID545,0,1,16763
ACCT30331,ID28803,0,1,16762
ACCT181,ID173,0,1,15790
ACCT16384,ID15541,0,1,16762
ACCT776,ID725,0,1,18234
ACCT30477,ID28940,0,1,15792
ACCT26234,ID24885,0,1,15790
ACCT6597,ID6203,0,1,15790
ACCT5350,ID5002,0,1,15790
ACCT26556,ID25203,0,1,16762
ACCT15035,ID14248,0,1,16762
ACCT24295,ID23057,0,1,15792
ACCT24565,ID23292,0,1,18234
ACCT8626,ID8142,1,1,15792
ACCT21975,ID20816,0,1,15792
ACCT3227,ID3020,0,1,18235
ACCT8560,ID8076,0,1,16762
ACCT28653,ID27196,0,1,18235
ACCT26680,ID25317,0,1,16763
ACCT24825,ID23543,0,1,15792
ACCT19702,ID18656,0,1,16763
ACCT24520,ID23269,0,1,18235
ACCT19992,ID18933,0,1,16763
ACCT10464,ID9882,0,1,15792
ACCT26924,ID25551,0,1,15792
ACCT9226,ID8713,0,1,15792
ACCT4246,ID3990,0,1,18235
ACCT11954,ID11322,0,1,15790
ACCT29416,ID27933,0,1,18235
ACCT24859,ID23577,0,1,16762
ACCT12031,ID11391,0,1,15792
ACCT13103,ID12416,0,1,15792
ACCT4818,ID4489,0,1,15790
ACCT10616,ID10027,0,1,15792
ACCT4057,ID3813,0,1,18235
ACCT1492,ID1401,0,1,18235
ACCT15396,ID14590,0,1,15792
ACCT8561,ID8077,0,1,18236
ACCT6416,ID6028,0,1,18235
ACCT6045,ID5662,0,1,15792
ACCT25717,ID24402,0,1,16762
ACCT17131,ID16237,0,1,16762
ACCT22831,ID21651,0,1,18235
ACCT1952,ID1844,0,1,15790
ACCT2539,ID2412,0,1,15792
ACCT13207,ID12518,0,1,15792
ACCT16390,ID15546,0,1,16762
ACCT22279,ID21116,0,1,15792
ACCT31164,ID29596,0,1,15792
ACCT2878,ID2735,0,1,16763
ACCT22090,ID20928,0,1,15792
ACCT16805,ID15927,0,1,15790
ACCT10614,ID10025,0,1,15792
ACCT22263,ID21100,0,1,15790
ACCT26668,ID25306,0,1,18234
ACCT3082,ID2890,0,1,15792
ACCT25828,ID24506,0,1,18234
ACCT25606,ID24294,0,1,18235
ACCT6261,ID5874,0,1,16763
ACCT9737,ID9189,0,1,15790
ACCT21300,ID20165,0,1,18235
ACCT26928,ID25555,0,1,16762
ACCT17927,ID17010,0,1,16763
ACCT18682,ID17700,0,1,16763
ACCT13474,ID12758,0,1,15792
ACCT2007,ID1896,0,1,15790
ACCT20427,ID19326,0,1,16762
ACCT2301,ID2181,0,1,15792
ACCT6593,ID6199,0,1,18235
ACCT3186,ID2980,0,1,15790
ACCT12747,ID12073,0,1,16762
ACCT26960,ID25587,0,1,16762
ACCT11619,ID10996,0,1,16762
ACCT4822,ID4493,0,1,16763
ACCT26321,ID24969,0,1,16763
ACCT4607,ID4336,0,1,16762
ACCT19842,ID18787,0,1,18235
ACCT6528,ID6135,0,1,15792
ACCT28043,ID26621,0,1,16762
ACCT17190,ID16295,0,1,16762
ACCT15426,ID14618,0,1,15790
ACCT15824,ID15004,0,1,15792
ACCT11630,ID11007,0,1,16762
ACCT19802,ID18748,0,1,15792
ACCT17272,ID16376,1,1,16762
ACCT11648,ID11025,0,1,15792
ACCT30249,ID28725,0,1,18234
ACCT26002,ID24664,0,1,15792
ACCT9382,ID8865,0,1,16762
ACCT27034,ID25650,0,1,15790
ACCT25016,ID23727,0,1,15792
ACCT17143,ID16249,0,1,18235
ACCT26091,ID24751,0,1,16762
ACCT5182,ID4849,0,1,15792
ACCT12109,ID11467,0,1,15790
ACCT12509,ID11846,0,1,16762
ACCT25009,ID23720,0,1,15792
ACCT1662,ID1564,0,1,16762
ACCT17264,ID16369,0,1,16763
ACCT15500,ID14692,0,1,18234
ACCT7514,ID7073,0,1,16762
ACCT9339,ID8823,0,1,18234
ACCT17863,ID16951,0,1,15792
ACCT27120,ID25731,0,1,15790
ACCT8531,ID8048,0,1,15790
ACCT17034,ID16146,0,1,16762
ACCT11577,ID10954,0,1,16763
ACCT23551,ID22349,0,1,16762
ACCT21802,ID20650,0,1,15790
ACCT26835,ID25466,0,1,18235
ACCT31281,ID29711,0,1,15790
ACCT3884,ID3647,0,1,15792
ACCT26437,ID25085,0,1,16762
ACCT1284,ID1201,0,1,15792
ACCT14764,ID13987,0,1,16762
ACCT10368,ID9794,0,1,15790
ACCT22194,ID21032,0,1,16763
ACCT23845,ID22635,0,1,15792
ACCT24085,ID22856,0,1,15792
ACCT6691,ID6297,0,1,18235
ACCT16301,ID15461,0,1,15790
ACCT16920,ID16034,0,1,18235
ACCT16995,ID16107,0,1,15790
ACCT18459,ID17489,0,1,18235
ACCT23640,ID22438,0,1,16762
ACCT23882,ID22672,0,1,16762
ACCT18989,ID17978,0,1,16762
ACCT15220,ID14426,0,1,15792
ACCT17487,ID16587,0,1,15792
ACCT29074,ID27605,0,1,16763
ACCT1421,ID1334,0,1,15790
ACCT24890,ID23608,0,1,15792
ACCT9084,ID8579,0,1,15790
ACCT4917,ID4587,0,1,16763
ACCT30216,ID28694,0,1,15792
ACCT29749,ID28242,0,1,16762
ACCT28136,ID26712,0,1,15790
ACCT5363,ID5014,0,1,16762
ACCT19399,ID18377,0,1,16762
ACCT9414,ID8897,0,1,15790
ACCT25357,ID24054,0,1,16762
ACCT25321,ID24021,0,1,18235
ACCT13940,ID13209,0,1,16762
ACCT25781,ID24461,0,1,15790
ACCT11742,ID11114,0,1,15790
ACCT1031,ID968,0,1,18234
ACCT11441,ID10820,0,1,15792
ACCT3248,ID3040,0,1,18234
ACCT23353,ID22151,0,1,18235
ACCT19784,ID18731,0,1,15790
ACCT24920,ID23637,0,1,18234
ACCT13620,ID12900,0,1,18235
ACCT28858,ID27395,0,1,18235
ACCT24600,ID23326,0,1,15790
ACCT17637,ID16733,0,1,16762
ACCT26850,ID25479,0,1,18235
ACCT15835,ID15015,0,1,18234
ACCT19371,ID18349,0,1,15792
ACCT21476,ID20333,0,1,18235
ACCT18012,ID17061,0,1,16763
ACCT25429,ID24126,0,1,16762
ACCT15460,ID14652,0,1,15790
ACCT25590,ID24278,0,1,16762
ACCT18147,ID17191,0,1,15790
ACCT11075,ID10469,0,1,18235
ACCT345,ID323,0,1,15790
ACCT24396,ID23156,0,1,18235
ACCT31419,ID29849,0,1,15792
ACCT29451,ID27966,0,1,15790
ACCT1188,ID1116,0,1,16763
ACCT20877,ID19762,0,1,16762
ACCT23096,ID21910,0,1,15792
ACCT5516,ID5149,0,1,15790
ACCT28148,ID26724,0,1,18234
ACCT24174,ID22944,0,1,16763
ACCT2054,ID1940,0,1,15790
ACCT31004,ID29447,0,1,16762
ACCT20233,ID19154,0,1,15790
ACCT2443,ID2321,0,1,15790
ACCT7153,ID6743,0,1,18234
ACCT19004,ID17991,0,1,18235
ACCT8319,ID7840,0,1,18234
ACCT24980,ID23695,0,1,16762
ACCT2192,ID2074,0,1,18234
ACCT12678,ID12010,0,1,16762
ACCT23955,ID22741,0,1,18235
ACCT18210,ID17252,0,1,16762
ACCT28097,ID26673,0,1,18235
ACCT12867,ID12191,0,1,16762
ACCT19918,ID18862,0,1,16762
ACCT19327,ID18305,0,1,16763
ACCT23922,ID22708,0,1,18234
ACCT11209,ID10597,0,1,18235
ACCT2395,ID2273,0,1,15790
ACCT20608,ID19502,0,1,18235
ACCT1461,ID1370,0,1,15792
ACCT8954,ID8460,0,1,18234
ACCT3705,ID3477,0,1,15790
ACCT22164,ID21002,0,1,15792
ACCT19443,ID18416,0,1,18235
ACCT7238,ID6809,0,1,16763
ACCT19319,ID18297,0,1,16762
ACCT23618,ID22416,0,1,15790
ACCT20723,ID19611,0,1,18235
ACCT202,ID194,0,1,18235
ACCT18274,ID17311,0,1,16762
ACCT10964,ID10362,0,1,16762
ACCT25734,ID24416,0,1,16762
ACCT2853,ID2710,0,1,16762
ACCT22069,ID20907,0,1,15790
ACCT23933,ID22719,0,1,18235
ACCT21748,ID20600,0,1,15790
ACCT13781,ID13055,0,1,18235
ACCT2700,ID2564,0,1,15792
ACCT15916,ID15096,0,1,18234
ACCT14451,ID13690,0,1,16762
ACCT18666,ID17684,0,1,16763
ACCT13392,ID12681,0,1,16762
ACCT15640,ID14825,0,1,16762
ACCT27027,ID25643,0,1,16762
ACCT14755,ID13978,0,1,18236
ACCT14066,ID13327,0,1,16762
ACCT63,ID59,0,1,18235
ACCT31149,ID29581,0,1,15790
ACCT12318,ID11673,0,1,16762
ACCT21284,ID20149,0,1,16762
ACCT30846,ID29302,0,1,15792
ACCT20056,ID18989,0,1,16762
ACCT13996,ID13264,0,1,16762
ACCT6362,ID5974,0,1,15790
ACCT25861,ID24537,0,1,15792
ACCT25683,ID24369,0,1,15792
ACCT17196,ID16301,0,1,16762
ACCT1872,ID1766,0,1,15792
ACCT21096,ID19971,0,1,15790
ACCT3774,ID3544,0,1,15792
ACCT28523,ID27076,0,1,15792
ACCT21464,ID20322,0,1,18236
